0,1,-0.4605,-0.1778
1,1,-0.023,0.0991
1,-1,0.0967,-0.1715
-1,0,-0.2959,0.0809
0,0,0.0966,-0.3602
-1,1,0.0563,-0.1541
1,-1,-0.089,-0.4077
1,1,-0.2067,-0.1129
1,-1,-0.2841,-0.3666
1,1,0.0944,-0.0276
1,-1,-0.2864,0.2623
0,-1,0.3529,-0.3161
1,0,0.4585,-0.2079
0,-1,-0.1106,0.2071
1,1,0.408,0.1373
1,0,0.3842,-0.2823
0,0,-0.0596,0.3292
-1,-1,0.1238,-0.0756
1,-1,0.3404,0.1805
1,1,0.0785,0.4537
-1,-1,-0.2263,0.3628
0,-1,0.3003,-0.044
0,1,0.2381,0.3049
-1,-1,-0.1268,-0.377
0,-1,0.2356,0.259
-1,0,0.1217,0.2772
1,0,0.2778,-0.1831
1,-1,0.3943,-0.1432
-1,1,-0.1116,-0.2116
1,0,0.0124,0.2198
1,-1,0.2138,-0.2718
1,0,0.0581,0.341
1,1,0.4482,0.4034
1,0,-0.2156,-0.1746
-1,0,0.1037,-0.1877
1,-1,0.4001,0.4386
0,1,-0.4447,-0.0385
1,-1,0.2328,0.3837
0,1,0.1846,0.4231
0,0,0.3194,-0.1853
1,1,0.0435,-0.3861
0,1,0.3682,-0.4984
-1,0,0.0184,-0.2265
1,1,-0.4282,-0.0247
-1,0,0.4501,0.2414
-1,0,0.486,0.306
-1,-1,0.4857,0.4956
0,-1,-0.1124,0.0766
1,1,0.373,0.447
0,0,0.41,0.2285
0,1,-0.2211,0.2838
1,1,-0.4981,0.388
-1,0,0.4769,-0.1743
1,0,0.421,0.1143
1,0,0.3699,0.0652
0,0,0.012,-0.4791
-1,-1,-0.3188,-0.006
0,0,0.4005,0.3976
0,0,-0.1596,0.174
-1,0,0.0926,0.4048
-1,-1,0.4222,-0.4409
1,1,-0.1224,-0.261
-1,-1,-0.4371,0.3081
0,1,-0.2662,0.281
0,0,-0.2183,-0.3107
0,-1,-0.2919,-0.3356
1,0,-0.1018,-0.116
-1,-1,0.1598,-0.2271
-1,-1,-0.1993,0.0391
-1,-1,-0.1365,0.159
1,-1,-0.1426,0.4551
-1,-1,0.173,0.2691
0,1,0.4545,0.1539
-1,0,0.4627,-0.4094
-1,-1,-0.0007,-0.0656
-1,0,-0.4113,-0.4441
1,0,-0.378,-0.1188
1,1,-0.0344,0.4738
-1,1,0.2263,0.4123
1,-1,0.4898,0.434
-1,-1,0.0915,0.1863
0,1,-0.3173,0.3033
1,0,0.2478,-0.1871
-1,-1,-0.0482,0.3443
0,1,0.0306,-0.4051
0,-1,0.1718,0.2607
0,-1,0.2143,0.0169
0,0,0.0191,-0.0891
1,0,-0.0291,-0.4818
-1,-1,0.2904,-0.2736
-1,0,0.4705,-0.3171
-1,0,-0.4646,-0.118
-1,1,-0.1803,0.0037
1,1,0.0963,-0.4695
1,-1,-0.3731,0.1912
1,0,0.4102,-0.102
1,-1,0.1083,0.3051
0,1,0.3162,0.1348
1,0,-0.0647,0.1639
-1,0,-0.3917,0.3425
1,-1,-0.1274,-0.4224
1,0,0.4989,-0.2008
-1,1,0.1039,-0.4591
-1,1,0.0866,0.2961
-1,0,0.015,-0.2307
0,-1,-0.3105,0.1875
1,0,-0.1843,0.2927
0,-1,-0.308,-0.17
1,-1,-0.4616,0.1805
0,1,-0.0218,0.0315
0,0,-0.3111,-0.4696
0,-1,0.4261,0.1543
-1,1,-0.1029,-0.1379
-1,1,0.2382,-0.4971
-1,-1,-0.326,0.1208
0,-1,-0.1234,0.3949
1,0,-0.0104,0.294
-1,1,0.0084,-0.4481
1,-1,-0.416,0.4877
-1,0,0.4798,0.1187
-1,0,0.0892,0.0551
1,-1,0.2773,0.072
1,0,0.1386,-0.3257
-1,-1,0.0433,-0.0268
-1,1,-0.0256,0.3879
-1,1,-0.225,0.1322
1,-1,0.3418,-0.0436
1,-1,-0.4163,-0.0098
-1,-1,-0.2907,0.1475
1,-1,0.4544,-0.4129
-1,-1,0.3322,-0.0151
0,-1,0.4621,0.3884
0,0,0.0977,-0.4638
-1,-1,0.2686,-0.0739
1,0,0.4538,-0.2112
0,-1,-0.3851,-0.0369
0,1,-0.1058,0.0301
1,0,0.2405,0.3209
0,-1,0.2471,-0.1622
0,0,0.4925,0.3531
-1,0,0.2486,0.3412
0,1,0.3489,-0.3129
1,1,0.0388,-0.4368
1,0,0.2395,-0.4615
1,1,-0.0013,-0.1446
0,0,0.2038,-0.1527
0,1,0.3932,0.3802
-1,0,0.2664,-0.0155
0,-1,0.388,0.3258
1,0,0.4767,-0.3442
1,1,-0.0289,0.199
0,1,0.0473,-0.4639
1,-1,-0.1853,0.1794
-1,1,-0.3117,-0.026
-1,1,0.4125,0.4413
0,0,-0.3484,-0.4453
0,1,-0.2672,-0.0043
0,-1,-0.4458,-0.2715
0,-1,0.2488,0.2918
-1,0,0.2774,0.2688
-1,-1,0.0112,0.4491
-1,0,0.286,0.2466
0,1,-0.4147,0.4521
0,1,-0.3678,-0.204
0,-1,0.224,0.2359
-1,0,0.4985,-0.2655
1,-1,0.4586,-0.4347
-1,-1,-0.0165,0.3245
0,-1,0.1963,-0.4296
-1,1,-0.3197,0.1124
0,0,0.1543,-0.2416
-1,-1,-0.2587,-0.339
-1,-1,0.0775,-0.4421
-1,-1,-0.1815,-0.4763
0,-1,0.173,-0.0631
-1,0,-0.2605,0.1709
1,1,0.1078,0.2856
0,0,-0.0291,0.4303
-1,0,0.4295,0.2147
0,-1,0.4327,-0.2762
1,0,0.4709,0.4659
1,0,0.4209,-0.2047
0,0,0.2361,-0.0639
0,-1,-0.4211,-0.2401
1,1,0.0536,0.1217
-1,0,-0.3639,-0.2608
1,-1,0.3297,0.3457
1,-1,0.3551,0.217
-1,0,0.4451,-0.4789
-1,1,-0.4122,0.213
1,1,0.0736,-0.096
0,0,0.2075,0.2465
1,1,-0.3574,-0.1592
1,-1,-0.0972,-0.1914
1,1,-0.4227,0.356
0,1,0.1971,0.2977
0,-1,0.1905,-0.1559
0,1,-0.3313,-0.3528
-1,1,0.4365,-0.4489
-1,1,0.4766,0.2476
1,1,0.3873,0.0496
0,1,-0.1337,-0.228
1,0,0.049,0.3941
-1,0,-0.4195,-0.273
-1,0,0.359,0.2078
0,1,0.0506,0.0639
0,0,0.4448,0.3311
1,1,-0.2168,0.3696
0,1,0.4237,0.3191
-1,0,0.2812,-0.0759
1,-1,0.1199,-0.4724
0,-1,-0.4201,0.0924
-1,0,0.4099,-0.0605
-1,-1,0.2046,0.2212
1,0,-0.0811,0.4636
1,1,-0.3279,-0.0372
-1,-1,-0.2251,0.3181
0,0,0.3464,-0.2024
0,1,-0.1479,0.2137
1,0,-0.3234,0.3326
1,0,0.0813,0.1646
0,-1,-0.1371,0.4449
0,-1,-0.4978,0.0999
1,0,-0.4716,0.2345
1,-1,-0.2509,-0.0552
-1,1,-0.4796,0.0762
0,1,-0.2113,0.3428
1,0,0.0687,0.4644
1,1,-0.1482,0.3824
1,-1,0.0157,-0.1216
0,1,0.2356,-0.3588
-1,1,-0.2623,0.4862
-1,1,-0.479,0.3033
1,0,-0.0995,0.2733
0,-1,0.2672,-0.3923
0,-1,-0.2773,0.2425
0,0,-0.3247,0.0583
0,-1,-0.1246,-0.4581
0,0,0.2376,0.3825
1,0,0.146,0.0611
-1,1,-0.3959,-0.2907
0,-1,-0.4712,0.0895
0,1,0.3676,-0.3775
1,0,-0.2184,0.1243
1,1,0.2432,0.105
0,0,0.4627,0.2647
1,-1,0.3105,-0.0563
1,1,0.1965,0.1936
0,-1,0.1698,-0.3767
-1,-1,0.2223,-0.3821
0,0,-0.1862,0.4314
-1,0,0.3614,-0.3384
-1,0,0.033,0.099
-1,0,-0.2619,0.3822
-1,1,-0.3257,-0.0162
0,-1,-0.4312,0.3591
0,0,0.2999,-0.052
1,1,-0.1035,-0.0358
-1,0,-0.2604,0.0053
-1,1,-0.1221,0.0855
1,-1,0.1282,0.2155
-1,1,0.1597,-0.0309
-1,-1,-0.3949,-0.3425
-1,1,0.1351,-0.4493
0,-1,0.3926,0.4999
-1,0,-0.0904,0.0191
1,1,-0.1479,0.4474
1,-1,0.1438,0.3759
1,-1,-0.0111,0.126
1,0,0.4447,-0.1771
0,1,0.2475,0.3629
0,0,0.0174,-0.0308
0,0,-0.1195,0.3276
-1,1,0.22,-0.185
-1,0,0.4466,-0.1112
0,1,0.2142,0.4089
1,0,-0.3016,-0.3143
0,0,0.3361,-0.4847
0,0,0.231,0.3044
0,0,-0.2928,-0.2584
0,-1,0.1081,-0.4957
1,1,-0.1898,-0.1485
-1,1,-0.1459,0.4594
-1,0,0.4973,0.1969
0,-1,-0.0426,0.3138
1,-1,0.3524,-0.2824
-1,-1,0.0571,-0.3995
-1,-1,0.4238,-0.0099
-1,1,-0.072,-0.2707
-1,1,0.0226,-0.2992
0,-1,-0.2676,-0.1756
0,1,-0.352,0.3269
0,0,-0.4474,-0.0554
0,0,-0.4857,-0.3587
-1,0,-0.1426,-0.4862
-1,1,-0.073,-0.323
0,-1,-0.1634,0.4521
-1,-1,0.2948,0.0136
0,-1,0.3109,0.3367
1,0,0.0581,0.2451
1,0,0.2548,0.4326
-1,1,0.3994,0.2138
1,0,-0.1224,0.2514
-1,0,-0.0407,0.3626
1,0,0.3319,0.0323
0,-1,-0.4711,-0.3605
0,1,-0.4209,-0.2477
0,-1,-0.0373,-0.1642
1,0,0.4865,0.1902
-1,1,-0.1744,0.0323
-1,0,0.3303,0.0682
-1,0,0.3642,0.0391
1,0,0.4764,-0.2066
0,-1,0.2176,-0.245
-1,0,0.4813,0.0842
-1,1,0.1305,-0.2453
0,-1,0.4133,-0.3982
-1,-1,0.2237,0.4601
1,1,-0.0277,0.3712
0,1,0.3795,0.4897
-1,-1,-0.0748,-0.0758
1,0,-0.0077,0.1276
1,1,-0.1226,-0.0059
1,-1,-0.4006,0.3557
0,0,0.4473,-0.3993
0,1,0.2188,-0.2015
1,0,-0.2616,0.0089
1,1,-0.0585,0.1737
0,1,0.3431,0.4524
-1,0,-0.1503,0.3586
1,0,-0.3845,-0.2506
-1,-1,0.4142,0.2792
0,0,0.2036,0.2498
1,-1,-0.3302,0.0793
-1,-1,0.2982,0.1036
1,0,0.107,-0.1707
1,1,0.3994,-0.3633
-1,0,0.3386,0.0798
-1,0,0.2668,0.3736
1,0,-0.0163,0.2486
1,1,-0.0677,-0.2636
-1,1,0.4218,-0.1852
1,0,0.3969,0.0271
0,0,-0.4352,-0.0561
-1,1,-0.3366,-0.1333
-1,-1,-0.3918,0.2037
-1,1,0.292,0.109
1,1,0.472,-0.2894
0,-1,0.0941,0.3824
0,-1,0.1762,-0.1628
1,1,-0.0798,0.1772
1,1,-0.3276,0.1501
-1,-1,0.1907,-0.031
1,1,-0.2646,0.3742
1,0,-0.1777,0.4035
1,0,-0.4519,0.4971
1,0,0.283,-0.3104
-1,0,-0.3592,-0.3241
-1,0,0.2637,-0.0483
-1,0,-0.4411,-0.3984
-1,1,-0.4052,-0.3448
-1,-1,0.3158,0.2895
0,1,-0.1837,-0.0448
1,1,-0.0139,-0.1094
-1,0,0.0178,-0.2558
1,-1,0.2693,0.0493
0,1,-0.3747,0.0145
1,0,-0.434,-0.2621
-1,-1,0.3296,0.2572
1,0,-0.439,0.0676
1,1,-0.0386,0.4668
-1,-1,-0.3213,0.0449
-1,1,-0.2846,-0.2854
-1,-1,-0.3715,-0.4697
0,0,-0.4903,-0.1901
0,1,-0.1636,0.0891
-1,1,0.4729,-0.1904
-1,-1,0.3967,-0.4669
1,-1,-0.2374,0.1226
0,1,-0.0229,0.2138
-1,0,0.221,-0.4123
1,1,0.4983,0.114
-1,0,0.2904,-0.3466
0,-1,0.1545,-0.3891
1,0,-0.2446,-0.1624
0,0,-0.0665,-0.3108
-1,-1,-0.2103,-0.147
0,0,-0.283,-0.3518
0,-1,0.405,0.241
1,-1,0.2391,-0.2136
-1,1,0.2586,-0.3628
0,-1,0.4221,-0.2839
1,-1,-0.4085,0.1618
-1,-1,-0.1916,-0.3288
0,0,0.3798,0.1708
0,1,-0.4597,-0.1319
0,-1,0.1631,0.4806
-1,0,0.0916,-0.4267
-1,0,-0.399,0.3667
0,-1,0.3633,0.2264
-1,1,0.1828,-0.2569
0,0,0.1246,-0.3639
1,1,-0.1743,-0.1878
0,1,-0.14,-0.1515
0,1,0.2215,0.4264
1,0,-0.0105,0.078
1,1,0.1221,-0.4226
-1,-1,0.043,0.0278
-1,1,-0.3132,0.2445
1,0,-0.3787,-0.1532
1,1,0.46,0.2363
0,1,-0.3665,-0.3741
-1,0,-0.1512,0.0725
1,1,-0.3137,-0.2701
1,0,-0.2165,-0.1697
-1,-1,0.3933,0.3005
0,1,-0.3609,0.303
-1,1,-0.3287,-0.2068
-1,-1,-0.1855,-0.3018
1,0,-0.1481,0.0305
1,-1,0.2868,-0.1257
0,0,0.1135,0.023
-1,1,-0.1207,0.3799
0,0,0.4831,-0.1472
-1,1,-0.0306,-0.0826
0,-1,0.0386,-0.2569
1,-1,0.0937,-0.0692
1,-1,0.4978,0.4784
1,0,-0.2509,-0.4883
1,1,0.4054,-0.3302
0,1,0.1424,0.3414
0,0,-0.2618,0.3395
0,0,0.4265,-0.4032
0,-1,0.3254,-0.2648
0,1,-0.3304,-0.3742
-1,1,0.1639,-0.1627
-1,1,0.2303,0.0278
0,0,-0.2104,-0.401
1,0,-0.3689,0.478
-1,-1,-0.2706,-0.2197
0,-1,0.013,0.3357
0,-1,-0.2604,-0.4245
0,1,0.2568,-0.1105
-1,0,0.2163,-0.1678
-1,-1,0.1343,0.0816
1,-1,0.2078,0.495
1,0,0.3847,-0.3476
1,1,0.0113,0.0142
1,-1,0.3431,-0.2848
0,0,0.4331,-0.2006
-1,1,0.4707,0.2218
0,-1,0.339,0.3772
-1,1,-0.2188,0.2046
1,1,-0.4291,0.1959
0,1,0.3738,0.4737
1,0,-0.0798,0.1481
1,1,-0.222,-0.1109
-1,1,0.2603,-0.2125
-1,0,-0.0719,-0.4505
0,-1,-0.1844,0.3957
0,1,-0.0088,-0.4233
1,1,0.0984,0.4799
0,-1,0.096,-0.4878
1,1,0.399,-0.0687
1,0,0.4262,-0.3877
0,-1,-0.2036,-0.0509
-1,1,0.28,0.4751
0,0,-0.2722,0.4025
-1,-1,0.1625,-0.0506
0,0,0.2045,0.1514
1,1,-0.3991,-0.2332
0,-1,0.4437,-0.2946
1,0,0.4988,0.1259
1,1,-0.1349,-0.3485
-1,1,-0.1716,0.3693
0,0,-0.0973,0.4497
0,1,-0.3632,0.155
0,1,0.075,0.081
1,1,-0.148,-0.1921
1,-1,-0.164,0.4494
-1,1,-0.2384,-0.4377
0,1,0.1105,-0.2719
0,1,0.1774,0.1255
0,0,-0.2609,0.4818
-1,0,-0.4118,-0.4011
-1,0,0.2094,0.2968
-1,-1,-0.1348,0.268
-1,0,0.491,0.4262
1,0,0.3578,0.416
0,1,0.0445,0.3624
1,1,0.116,0.2224
-1,1,-0.4937,-0.4355
0,0,-0.3611,0.1647
1,0,0.3954,0.3133
-1,-1,0.2401,0.2827
-1,0,0.2863,0.2138
0,1,0.2998,-0.4808
-1,0,-0.3919,0.1229
1,0,0.1024,0.1163
1,0,0.3933,0.1952
1,-1,-0.3921,-0.4604
-1,0,0.474,0.3211
-1,0,-0.3393,-0.2541
-1,0,-0.1692,0.254
0,0,-0.3689,0.0741
-1,1,0.0003,0.2498
0,1,-0.1645,0.4709
-1,1,-0.2904,0.0952
0,-1,-0.1691,0.2608
1,-1,-0.0299,0.4476
-1,-1,0.0741,0.0305
0,1,-0.4201,-0.1991
1,1,-0.2154,-0.195
0,-1,0.4807,-0.1183
0,-1,0.4763,0.0649
-1,0,0.1245,-0.2973
-1,1,-0.0324,-0.0889
1,1,-0.1331,0.0393
-1,1,-0.4571,-0.1172
-1,1,-0.2637,0.3718
-1,0,0.111,-0.2498
1,1,0.0108,0.0823
1,0,-0.3218,-0.2568
0,-1,-0.2544,0.3615
0,1,-0.0727,-0.356
0,1,-0.3934,-0.2136
-1,0,-0.2321,-0.0121
-1,1,-0.1428,-0.155
1,0,-0.1529,-0.3575
-1,-1,0.044,0.4403
0,1,0.4079,0.3939
1,-1,0.0724,0.0895
-1,1,-0.4526,-0.1423
0,-1,-0.1077,0.3651
0,1,-0.0809,0.0996
1,-1,0.2386,-0.1482
0,-1,-0.298,0.2344
-1,-1,-0.1469,0.1374
0,-1,-0.0511,0.3241
0,1,-0.2933,0.1684
1,1,0.3115,0.1906
1,0,-0.4284,0.1172
0,-1,-0.1954,0.0454
1,-1,0.4967,-0.2181
1,0,0.0252,0.255
-1,1,-0.419,-0.4294
-1,-1,-0.374,0.0904
0,0,-0.463,-0.2399
0,0,0.3737,0.3912
0,0,-0.256,0.1938
1,0,-0.3458,-0.1358
-1,0,0.4866,-0.0915
1,0,0.059,0.03
-1,1,0.2032,0.291
0,-1,-0.4259,0.1024
-1,-1,-0.3415,0.2047
0,1,-0.0228,-0.0656
0,0,-0.4767,0.2559
0,0,0.1709,-0.4319
0,0,0.0698,-0.1089
-1,0,0.2549,-0.1102
1,1,-0.3326,0.3554
0,0,-0.4585,0.0485
1,0,-0.0307,0.3264
0,0,0.1689,0.4883
0,1,-0.4578,0.3899
0,-1,-0.1616,-0.4658
1,-1,0.0133,-0.4796
-1,0,-0.1941,-0.0695
1,-1,-0.0136,-0.398
1,0,-0.42,-0.3164
-1,1,-0.114,-0.3563
1,1,-0.0529,0.0468
-1,1,-0.2576,-0.4505
0,1,0.0242,-0.4006
0,1,-0.4505,-0.3877
-1,1,-0.3341,0.2336
0,-1,0.2357,-0.1542
0,0,-0.492,-0.0656
0,1,0.3842,-0.4456
-1,1,0.4349,0.0074
0,0,-0.3826,-0.476
0,0,0.1303,0.2121
-1,0,-0.2228,0.2298
1,0,-0.1946,-0.0161
-1,0,-0.3201,-0.3101
-1,1,-0.0289,-0.1073
1,1,-0.0485,0.2367
1,1,-0.4186,0.1289
-1,-1,-0.4347,-0.434
-1,1,-0.1668,-0.3326
0,-1,0.2699,0.0432
-1,0,-0.1331,-0.4413
1,-1,-0.4558,0.1954
-1,0,-0.3365,0.0287
1,-1,0.2252,-0.3235
1,-1,-0.4637,-0.3776
-1,-1,-0.0922,0.1628
0,-1,-0.4312,-0.3007
1,1,-0.0934,0.045
0,1,0.4829,-0.4681
-1,1,-0.0663,-0.4987
0,-1,0.1194,-0.3544
1,0,0.4125,-0.0911
1,-1,-0.3801,0.1849
-1,1,-0.1382,-0.186
0,1,0.3845,-0.2575
0,-1,0.4029,-0.0025
1,-1,0.3125,0.2826
-1,0,0.3355,-0.1526
0,1,0.3538,-0.3545
-1,-1,0.1939,0.3118
0,1,0.0169,-0.2627
0,-1,-0.3859,-0.484
0,-1,0.2181,-0.316
1,0,-0.0214,-0.2242
1,0,-0.1886,0.1983
0,1,0.1368,0.3489
0,-1,0.1143,-0.3432
-1,0,0.157,0.0249
-1,0,0.2881,-0.145
-1,0,0.3089,-0.1566
1,-1,-0.4608,-0.4638
1,-1,0.3242,0.0116
-1,-1,-0.3951,0.4061
-1,0,0.3044,-0.4076
0,1,0.2701,-0.0707
1,-1,0.236,-0.3073
-1,0,-0.0404,-0.24
1,1,0.3991,-0.2718
1,-1,0.19,-0.3008
1,-1,-0.451,-0.4495
